Site,SiteTreatment,Treatment,Species,TAG,IndTag,SpruceDensity,AspenDensity,BirchDensity,WillowDensity,TotalDensity,Decid:conif,Height2013,Height2014,AnnHGr2014,Height2015,FinalHeightGr,AnnHGr,PosFinalHeightGr,PropHGr,PropHGr20142015,Basal2013,Basal2014,Basal2015,FinalBasalGr,PropBasalGr,DBH2013,DBH2014,DBH2015,CrownDepth2013,CrownDepth2014,CrownDepth2015,CrownWidth2013,CrownWidth2014,CrownWidth2015,CrownPerp2013,CrownPerp2014,CrownPerp2015,CrownWmean2014,CrownWmean2015,PropCrownWidthChange,PropCrownDepthChange,CrownRatio2014,CrownRatio2015,ChangeInCrownRatio,Winter2014Herb,Health2013,Health2014,Health2015,PastHerbivory2013,Alive2013,Alive2014,Alive2015,LeafLength2013,LeafLength2014,LeafLength2015,PropLeafChange,Winter2015Herb,LeafLengthAdjusted2015,AdjPropLeafChange,Height2017,Basal2017,DBH2017,CrownDepth2017,CrownWidth2017,CrownPerp2017,CrownWMean2017,Health,Alive2017,Notes,Browsed2017,FinalPropHeightChange,FinalPropBasalChange,FinalPropCrownD,FinalPropCrownW
BF82,BF82C,Control,aspen,TA13,BF82CTA13,5,6.75,12.5,15.2,39.45,3.85,30,36,6,41,11,5.5,58.1,36.66666667,13.88888889,3,4,5,2,66.66666667,na,na,na,na,17,22,na,14,13,na,6,10,10,11.5,15,29.41176471,1.7,1.913043478,0.213043478,0,na,2,2,0,1,1,1,na,27.9,38,36.20071685,0,26.6,-4.659498208,46,5.9,na,19,9,5,7,4,1,,0,34.7826087,49.15254237,10.52631579,-42.85714286
BF82,BF82C,Control,aspen,TA16,BF82CTA16,5,6.75,12.5,15.2,39.45,3.85,11,30,19,29,18,9,65.1,163.6363636,-3.333333333,3,3,4,1,33.33333333,na,na,na,na,9,13,na,6,8,na,4,8,5,8,60,44.44444444,1.8,1.625,-0.175,0,na,3,2,0,1,1,1,na,17.4,36.2,108.045977,0,25.34,45.63218391,33,3.8,na,13,9,3,6,4,1,,0,66.66666667,21.05263158,30.76923077,16.66666667
BF82,BF82C,Control,aspen,TA2,BF82CTA2,5,6.75,12.5,15.2,39.45,3.85,52,53,1,55,3,1.5,50.1,5.769230769,3.773584906,4,6,7,3,75,na,na,na,na,28,18,na,16,15,na,12,11,14,13,-7.142857143,-35.71428571,2,1.384615385,-0.615384615,0,na,1,1,0,1,1,1,na,27.2,41.4,52.20588235,0,28.98,6.544117647,120,7.8,na,74,30,26,28,3,1,,0,56.66666667,48.71794872,62.16216216,50
BF82,BF82C,Control,aspen,TA20,BF82CTA20,5,6.75,12.5,15.2,39.45,3.85,55,58,3,66,11,5.5,58.1,20,13.79310345,3,4,6,3,100,na,na,na,na,21,26,na,8,12,na,7,10,7.5,11,46.66666667,23.80952381,2.8,2.363636364,-0.436363636,0,na,2,1,0,1,1,1,na,31.1,43.6,40.19292605,0,30.52,-1.864951768,64,5.6,na,22,14,8,11,4,1,,0,14.0625,46.42857143,4.545454545,31.81818182
BF82,BF82C,Control,aspen,TA3,BF82CTA3,5,6.75,12.5,15.2,39.45,3.85,25,13,-12,15,-10,-5,37.1,-40,15.38461538,3,4,3,0,0,na,na,na,na,10,5,na,5,4,na,4,4,4.5,4,-11.11111111,-50,2.222222222,1.25,-0.972222222,0,na,1,1,0,1,1,1,na,18.5,26.9,45.40540541,0,18.83,1.783783784,15,3.5,na,8,9,6,7.5,3,1,,0,-66.66666667,14.28571429,-25,40
BF82,BF82C,Control,aspen,TA5,BF82CTA5,5,6.75,12.5,15.2,39.45,3.85,31,42,11,44,13,6.5,60.1,41.93548387,4.761904762,3,6,5,2,66.66666667,na,na,na,na,13,18,na,12,12,na,9,8,10.5,10,-4.761904762,38.46153846,1.238095238,1.8,0.561904762,0,na,1,1,0,1,1,1,na,25.2,36.6,45.23809524,0,25.62,1.666666667,52,5.8,na,22,16,12,14,3,1,,0,40.38461538,48.27586207,40.90909091,25
BF82,BF82C,Control,aspen,TA7,BF82CTA7,5,6.75,12.5,15.2,39.45,3.85,16,13,-3,11,-5,-2.5,42.1,-31.25,-15.38461538,2,2,4,2,100,na,na,na,na,12,4,na,8,6,na,5,3,6.5,4.5,-30.76923077,-66.66666667,1.846153846,0.888888889,-0.957264957,0,na,1,1,0,1,1,1,na,27.625,14.5,-47.51131222,0,10.15,-63.25791855,10,3.8,na,4,6,5,5.5,4,1,,0,-60,47.36842105,-200,-18.18181818
BF82,BF82C,Control,aspen,TA8,BF82CTA8,5,6.75,12.5,15.2,39.45,3.85,43,69,26,73,30,15,77.1,69.76744186,5.797101449,4,7,8,4,100,na,na,na,na,47,42,na,22,15,na,13,12,17.5,13.5,-22.85714286,-10.63829787,2.685714286,3.111111111,0.425396825,0,na,1,2,0,1,1,1,na,34,49.1,44.41176471,0,34.37,1.088235294,82,8.5,na,42,12,15,13.5,4,1,,0,47.56097561,52.94117647,-11.9047619,-29.62962963
BF82,BF82C,Control,aspen,TA9,BF82CTA9,5,6.75,12.5,15.2,39.45,3.85,31,37,6,36,5,2.5,52.1,16.12903226,-2.702702703,2,4,5,3,150,na,na,na,na,10,13,na,9,11,na,8,9,8.5,10,17.64705882,30,1.176470588,1.3,0.123529412,0,na,1,1,0,1,1,1,na,28.75,45.6,58.60869565,0,31.92,11.02608696,43,5.9,na,14,15,12,13.5,4,1,,0,27.90697674,66.10169492,28.57142857,37.03703704
BF82,BF82C,Control,aspen,TA4,BF82CTA4,5,6.75,12.5,15.2,39.45,3.85,67,95,28,99,32,16,79.1,47.76119403,4.210526316,7,7,10,3,42.85714286,na,na,na,na,74,64,na,22,16,na,19,16,20.5,16,-21.95121951,-13.51351351,3.609756098,4,0.390243902,0,na,3,3,1,1,1,1,na,30.1,39.1,29.90033223,0,27.37,-9.069767442,110,10.4,na,28,75,53,64,2,1,,0,39.09090909,32.69230769,-164.2857143,67.96875
BF84,BF84C,Control,aspen,TA5,BF84CTA5,5.1,1.55,1.85,0.3,8.8,0.666666667,12,na,na,14,2,1,49.1,16.66666667,na,3,na,2,-1,-33.33333333,na,na,na,na,na,3,na,na,3.5,na,na,2,na,2.75,na,na,na,1.090909091,na,na,na,na,0,0,1,0,1,na,na,19,na,0,13.3,na,12,2.5,na,2,7,6,6.5,3,1,,0,0,-20,na,na
BF84,BF84C,Control,aspen,TA1,BF84CTA1,5.1,1.55,1.85,0.3,8.8,0.666666667,37,38,1,43,6,3,53.1,16.21621622,13.15789474,4,4,5,1,25,na,na,na,na,17,20,na,9,9,na,7,7,8,8,0,17.64705882,2.125,2.5,0.375,0,na,0,1,0,1,1,1,na,18,30.4,68.88888889,0,21.28,18.22222222,41,5.5,na,17,7,5,6,3,1,,0,9.756097561,27.27272727,0,-33.33333333
BF84,BF84C,Control,aspen,TA10,BF84CTA10,5.1,1.55,1.85,0.3,8.8,0.666666667,17,21,4,21,4,2,51.1,23.52941176,0,2,3,3,1,50,na,na,na,na,7,4,na,5,4,na,5,3,5,3.5,-30,-42.85714286,1.4,1.142857143,-0.257142857,0,na,0,4,0,1,1,1,na,17.44444444,23.5,34.71337583,0,16.45,-5.700636919,25,4.2,na,4,4,4,4,4,1,,0,32,52.38095238,-75,-25
BF84,BF84C,Control,aspen,TA11,BF84CTA11,5.1,1.55,1.85,0.3,8.8,0.666666667,31,29,-2,28,-3,-1.5,44.1,-9.677419355,-3.448275862,3,5,4,1,33.33333333,na,na,na,na,15,14,na,9,7,na,8,5,8.5,6,-29.41176471,-6.666666667,1.764705882,2.333333333,0.568627451,0,na,1,1,0,1,1,1,na,20.1,26.4,31.34328358,0,18.48,-8.059701493,30,6.2,na,8,7,5,6,4,1,,0,-3.333333333,51.61290323,-87.5,-41.66666667
BF84,BF84C,Control,aspen,TA12,BF84CTA12,5.1,1.55,1.85,0.3,8.8,0.666666667,30,40,10,40,10,5,57.1,33.33333333,0,5,5,5,0,0,na,na,na,na,21,11,na,13,12,na,10,9,11.5,10.5,-8.695652174,-47.61904762,1.826086957,1.047619048,-0.778467909,0,na,2,2,0,1,1,1,na,24.7,43.3,75.30364372,0,30.31,22.71255061,14,2.9,na,5,3,2,2.5,4,1,,0,-114.2857143,-72.4137931,-320,-360
BF84,BF84C,Control,aspen,TA13,BF84CTA13,5.1,1.55,1.85,0.3,8.8,0.666666667,33,41,8,41,8,4,55.1,24.24242424,0,4,5,5,1,25,na,na,na,na,18,9,na,11,10,na,7,5,9,7.5,-16.66666667,-50,2,1.2,-0.8,0,na,1,1,0,1,1,1,na,17.4,26.2,50.57471264,0,18.34,5.402298851,40,5.7,na,6,11,6,8.5,4,1,,0,17.5,29.8245614,-200,-5.882352941
BF84,BF84C,Control,aspen,TA14,BF84CTA14,5.1,1.55,1.85,0.3,8.8,0.666666667,20,20,0,18,-2,-1,45.1,-10,-10,3,3,3,0,0,na,na,na,na,8,5,na,8,5,na,6,5,7,5,-28.57142857,-37.5,1.142857143,1,-0.142857143,0,na,1,3,0,1,1,1,na,19.2,38.83333333,102.2569444,0,27.18333333,41.5798611,20,4.9,na,4,7,6,6.5,4,1,,0,0,38.7755102,-100,-7.692307692
BF84,BF84C,Control,aspen,TA15,BF84CTA15,5.1,1.55,1.85,0.3,8.8,0.666666667,24,29,5,28,4,2,51.1,16.66666667,-3.448275862,3,4,4,1,33.33333333,na,na,na,na,11,9,na,10,6,na,5,3,7.5,4.5,-40,-18.18181818,1.466666667,2,0.533333333,0,na,0,1,0,1,1,1,na,14.6,23.6,61.64383562,0,16.52,13.15068493,31,3.4,na,25,5,4,4.5,1,1,,0,22.58064516,11.76470588,56,-66.66666667
BF84,BF84C,Control,aspen,TA16,BF84CTA16,5.1,1.55,1.85,0.3,8.8,0.666666667,23,34,11,38,15,7.5,62.1,65.2173913,11.76470588,3,4,4,1,33.33333333,na,na,na,na,10,9,na,12,10,na,8,7,10,8.5,-15,-10,1,1.058823529,0.058823529,0,na,1,1,0,1,1,1,na,22.9,30.4,32.7510917,0,21.28,-7.074235808,42,6.1,na,7,16,9,12.5,4,1,,0,45.23809524,50.81967213,-42.85714286,20
BF84,BF84C,Control,aspen,TA17,BF84CTA17,5.1,1.55,1.85,0.3,8.8,0.666666667,35,35,0,19,-16,-8,31.1,-45.71428571,-45.71428571,5,5,6,1,20,na,na,na,na,9,6,na,9,9,na,6,6,7.5,7.5,0,-33.33333333,1.2,0.8,-0.4,0,na,1,2,0,1,1,1,na,27.6,33.7,22.10144928,0,23.59,-14.52898551,32,7,na,10,16,10,13,4,1,,0,-9.375,28.57142857,10,42.30769231
BF84,BF84C,Control,aspen,TA18,BF84CTA18,5.1,1.55,1.85,0.3,8.8,0.666666667,23,31,8,28,5,2.5,52.1,21.73913043,-9.677419355,3,5,4,1,33.33333333,na,na,na,na,15,14,na,10,9,na,7,4,8.5,6.5,-23.52941176,-6.666666667,1.764705882,2.153846154,0.389140272,0,na,1,1,0,1,1,1,na,18.2,27.8,52.74725275,0,19.46,6.923076923,36,47,na,27,9,6,7.5,3,1,,0,36.11111111,93.61702128,44.44444444,-13.33333333
BF84,BF84C,Control,aspen,TA19,BF84CTA19,5.1,1.55,1.85,0.3,8.8,0.666666667,42,44,2,43,1,0.5,48.1,2.380952381,-2.272727273,4,5,5,1,25,na,na,na,na,29,28,na,10,12,na,10,8,10,10,0,-3.448275862,2.9,2.8,-0.1,0,na,0,2,0,1,1,1,na,23,27.8,20.86956522,0,19.46,-15.39130435,25,3.8,na,22,19,11,15,4,1,,0,-68,-5.263157895,-31.81818182,33.33333333
BF84,BF84C,Control,aspen,TA2,BF84CTA2,5.1,1.55,1.85,0.3,8.8,0.666666667,22,26,4,25,3,1.5,50.1,13.63636364,-3.846153846,5,4,5,0,0,na,na,na,na,16,13,na,8,7,na,6,7,7,7,0,-18.75,2.285714286,1.857142857,-0.428571429,0,na,1,0,0,1,1,1,na,24,38,58.33333333,0,26.6,10.83333333,20,11.5,na,11,11,8,9.5,4,1,,0,-10,56.52173913,-45.45454545,26.31578947
BF84,BF84C,Control,aspen,TA20,BF84CTA20,5.1,1.55,1.85,0.3,8.8,0.666666667,22,33,11,36,14,7,61.1,63.63636364,9.090909091,4,6,5,1,25,na,na,na,na,16,18,na,12,11,na,8,5,10,8,-20,12.5,1.6,2.25,0.65,0,na,0,4,0,1,1,1,na,23,33.3,44.7826087,0,23.31,1.347826087,25,6.5,na,13,12,9,10.5,4,1,,0,12,38.46153846,-23.07692308,4.761904762
BF84,BF84C,Control,aspen,TA4,BF84CTA4,5.1,1.55,1.85,0.3,8.8,0.666666667,28,32,4,33,5,2.5,52.1,17.85714286,3.125,4,4,5,1,25,na,na,na,na,14,15,na,8,6,na,4,6,6,6,0,7.142857143,2.333333333,2.5,0.166666667,0,na,1,0,0,1,1,1,na,16.4,22.3,35.97560976,0,15.61,-4.817073171,34,5.9,na,25,13,8,10.5,3,1,,0,17.64705882,32.20338983,44,42.85714286
BF84,BF84C,Control,aspen,TA6,BF84CTA6,5.1,1.55,1.85,0.3,8.8,0.666666667,14,18,4,19,5,2.5,52.1,35.71428571,5.555555556,2,2,2,0,0,na,na,na,na,4,5,na,6,5,na,3,4,4.5,4.5,0,25,0.888888889,1.111111111,0.222222222,0,na,0,0,0,1,1,1,na,19.5,27.83333333,42.73504272,0,19.48333333,-0.085470097,15,3.5,na,5,5,3,4,na,1,,0,6.666666667,42.85714286,20,-12.5
BF84,BF84C,Control,aspen,TA7,BF84CTA7,5.1,1.55,1.85,0.3,8.8,0.666666667,17,17,0,21,4,2,51.1,23.52941176,23.52941176,3,3,4,1,33.33333333,na,na,na,na,10,13,na,10,9,na,6,5,8,7,-12.5,30,1.25,1.857142857,0.607142857,0,na,1,0,0,1,1,1,na,21.2,23.6,11.32075472,0,16.52,-22.0754717,20,4.8,na,14,6,3,4.5,3,1,,0,15,37.5,28.57142857,-77.77777778
BF84,BF84C,Control,aspen,TA8,BF84CTA8,5.1,1.55,1.85,0.3,8.8,0.666666667,35,35,0,33,-2,-1,45.1,-5.714285714,-5.714285714,3,4,4,1,33.33333333,na,na,na,na,14,16,na,9,8,na,6,7,7.5,7.5,0,14.28571429,1.866666667,2.133333333,0.266666666,0,na,1,1,0,1,1,1,na,17.6,28.5,61.93181818,0,19.95,13.35227273,37,5.7,na,17,8,3,5.5,4,1,,0,5.405405405,47.36842105,17.64705882,-36.36363636
BF84,BF84C,Control,aspen,TA9,BF84CTA9,5.1,1.55,1.85,0.3,8.8,0.666666667,37,37,0,39,2,1,49.1,5.405405405,5.405405405,5,5,7,2,40,na,na,na,na,20,21,na,9,9,na,6,7,7.5,8,6.666666667,5,2.666666667,2.625,-0.041666667,0,na,3,1,1,1,1,1,na,21,28.8,37.14285714,0,20.16,-4,39,7.3,na,19,5,6,5.5,4,1,,0,5.128205128,31.50684932,-5.263157895,-36.36363636
BF86,BF86C,Control,aspen,TA13,BF86CTA13,8.05,11.7,17.45,6.05,43.25,3.621118012,46,57,11,65,19,9.5,66.1,41.30434783,14.03508772,3,4,5,2,66.66666667,na,na,na,na,32,28,na,11,14,na,8,9,9.5,11.5,21.05263158,-12.5,3.368421053,2.434782609,-0.933638444,0,na,3,3,0,1,1,1,na,29.5,43.5,47.45762712,0,30.45,3.220338983,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF86,BF86C,Control,aspen,TA10,BF86CTA10,8.05,11.7,17.45,6.05,43.25,3.621118012,55,60,5,64,9,4.5,56.1,16.36363636,6.666666667,4,4,6,2,50,na,na,na,na,38,29,na,19,14,na,11,8,15,11,-26.66666667,-23.68421053,2.533333333,2.636363636,0.103030303,0,na,3,2,0,1,1,1,na,22.1,31.9,44.3438914,0,22.33,1.040723982,41,5.4,na,16,6,2,4,4,1,,0,-34.14634146,25.92592593,-137.5,-275
BF86,BF86C,Control,aspen,TA11,BF86CTA11,8.05,11.7,17.45,6.05,43.25,3.621118012,34,39,5,41,7,3.5,54.1,20.58823529,5.128205128,1,3,3,2,200,na,na,na,na,10,8,na,7,8,na,6,5,6.5,6.5,0,-20,1.538461538,1.230769231,-0.307692307,0,na,1,2,0,1,1,1,na,22,30.2,37.27272727,0,21.14,-3.909090909,42,3.5,na,9,10,5,7.5,4,1,,0,19.04761905,71.42857143,-11.11111111,13.33333333
BF86,BF86C,Control,aspen,TA12,BF86CTA12,8.05,11.7,17.45,6.05,43.25,3.621118012,31,34,3,36,5,2.5,52.1,16.12903226,5.882352941,3,4,4,1,33.33333333,na,na,na,na,18,13,na,7,7,na,6,6,6.5,6.5,0,-27.77777778,2.769230769,2,-0.769230769,0,na,4,2,0,1,1,1,na,20.5,34.8,69.75609756,0,24.36,18.82926829,26,4.2,na,na,6,6,6,3,1,,0,-19.23076923,28.57142857,na,-8.333333333
BF86,BF86C,Control,aspen,TA14,BF86CTA14,8.05,11.7,17.45,6.05,43.25,3.621118012,12,17,5,19,7,3.5,54.1,58.33333333,11.76470588,2,2,3,1,50,na,na,na,na,7,7,na,7,8,na,6,5,6.5,6.5,0,0,1.076923077,1.076923077,0,0,na,4,2,0,1,1,1,na,25.16666667,32.11111111,27.59381896,0,22.47777778,-10.68432673,7,2.2,na,na,1,1,1,2,1,,0,-71.42857143,9.090909091,na,-550
BF86,BF86C,Control,aspen,TA15,BF86CTA15,8.05,11.7,17.45,6.05,43.25,3.621118012,7,11,4,11,4,2,51.1,57.14285714,0,1,2,2,1,100,na,na,na,na,2,2,na,5,5,na,4,3,4.5,4,-11.11111111,0,0.444444444,0.5,0.055555556,0,na,0,4,0,1,1,1,na,20.16666667,29.66666667,47.10743801,0,20.76666667,2.975206606,11,1.1,na,1,1,1,1,4,1,,0,36.36363636,9.090909091,-100,-350
BF86,BF86C,Control,aspen,TA16,BF86CTA16,8.05,11.7,17.45,6.05,43.25,3.621118012,16,22,6,21,5,2.5,52.1,31.25,-4.545454545,1,2,2,1,100,na,na,na,na,3,3,na,4,3,na,3,2,3.5,2.5,-28.57142857,0,0.857142857,1.2,0.342857143,0,na,4,4,0,1,1,1,na,11.8,12.25,3.813559322,0,8.575,-27.33050847,16,1.2,na,6,1,1,1,1,1,,0,0,16.66666667,50,-250
BF86,BF86C,Control,aspen,TA17,BF86CTA17,8.05,11.7,17.45,6.05,43.25,3.621118012,16,27,11,26,10,5,57.1,62.5,-3.703703704,2,9,3,1,50,na,na,na,na,4,9,na,na,6,na,5,5,5,5.5,10,125,0.8,1.636363636,0.836363636,0,na,3,3,0,1,1,1,na,20.4,25.7,25.98039216,0,17.99,-11.81372549,26,2.9,na,26,1,1,1,1,1,,0,38.46153846,31.03448276,84.61538462,-400
BF86,BF86C,Control,aspen,TA18,BF86CTA18,8.05,11.7,17.45,6.05,43.25,3.621118012,16,23,7,15,-1,-0.5,46.1,-6.25,-34.7826087,1,2,2,1,100,na,na,na,na,12,4,na,6,4,na,4,4,5,4,-20,-66.66666667,2.4,1,-1.4,0,na,1,0,0,1,1,1,na,19.5,28.16666667,44.44444446,0,19.71666667,1.111111123,20,2.7,na,7,3,2,2.5,4,1,,0,20,62.96296296,-71.42857143,-100
BF86,BF86C,Control,aspen,TA19,BF86CTA19,8.05,11.7,17.45,6.05,43.25,3.621118012,20,30,10,32,12,6,59.1,60,6.666666667,1,3,4,3,300,na,na,na,na,8,10,na,9,10,na,5,5,7,7.5,7.142857143,25,1.142857143,1.333333333,0.19047619,0,na,4,2,0,1,1,1,na,21.2,33.8,59.43396226,0,23.66,11.60377358,35,3.9,na,5,4,2,3,3,1,,0,42.85714286,74.35897436,-60,-133.3333333
BF86,BF86C,Control,aspen,TA2,BF86CTA2,8.05,11.7,17.45,6.05,43.25,3.621118012,60,58,-2,64,4,2,51.1,6.666666667,10.34482759,5,5,7,2,40,na,na,na,na,25,30,na,16,16,na,14,15,15,15.5,3.333333333,20,1.666666667,1.935483871,0.268817204,0,na,1,1,0,1,1,1,na,34.4,49.2,43.02325581,0,34.44,0.11627907,60,6.2,na,26,12,8,10,3,1,,0,0,19.35483871,3.846153846,-50
BF86,BF86C,Control,aspen,TA20,BF86CTA20,8.05,11.7,17.45,6.05,43.25,3.621118012,33,43,10,43,10,5,57.1,30.3030303,0,2,4,5,3,150,na,na,na,na,22,16,na,8,8,na,8,8,8,8,0,-27.27272727,2.75,2,-0.75,0,na,2,2,0,1,1,1,na,23.1,29.5,27.70562771,0,20.65,-10.60606061,44,4.8,na,5,8,7,7.5,3,1,,0,25,58.33333333,-340,-6.666666667
BF86,BF86C,Control,aspen,TA3,BF86CTA3,8.05,11.7,17.45,6.05,43.25,3.621118012,33,40,7,39,6,3,53.1,18.18181818,-2.5,2,4,4,2,100,na,na,na,na,23,16,na,12,13,na,7,9,9.5,11,15.78947368,-30.43478261,2.421052632,1.454545455,-0.966507177,0,na,2,1,0,1,1,1,na,20.8,37.9,82.21153846,0,26.53,27.54807692,42,4.6,na,10,9,2,5.5,4,1,,0,21.42857143,56.52173913,-130,-72.72727273
BF86,BF86C,Control,aspen,TA4,BF86CTA4,8.05,11.7,17.45,6.05,43.25,3.621118012,48,49,1,51,3,1.5,50.1,6.25,4.081632653,3,4,5,2,66.66666667,na,na,na,na,19,23,na,10,10,na,8,7,9,8.5,-5.555555556,21.05263158,2.111111111,2.705882353,0.594771242,0,na,0,0,0,1,1,1,na,28,33.8,20.71428571,0,23.66,-15.5,50,4.5,na,4,8,6,7,4,1,,0,4,33.33333333,-375,-28.57142857
BF86,BF86C,Control,aspen,TA5,BF86CTA5,8.05,11.7,17.45,6.05,43.25,3.621118012,13,17,4,17,4,2,51.1,30.76923077,0,2,3,3,1,50,na,na,na,na,5,4,na,6,6,na,4,3,5,4.5,-10,-20,1,0.888888889,-0.111111111,0,na,0,4,0,1,1,1,na,19.5,31,58.97435897,0,21.7,11.28205128,13,3,na,3,1,1,1,2,1,,0,0,33.33333333,-66.66666667,-400
BF86,BF86C,Control,aspen,TA7,BF86CTA7,8.05,11.7,17.45,6.05,43.25,3.621118012,14,18,4,20,6,3,53.1,42.85714286,11.11111111,3,2,2,-1,-33.33333333,na,na,na,na,6,4,na,7,5.5,na,4,5.5,5.5,5.5,0,-33.33333333,1.090909091,0.727272727,-0.363636364,0,na,3,4,0,1,1,1,na,20.8,27.4,31.73076923,0,19.18,-7.788461538,21,1.9,na,1,1,1,1,4,1,,0,33.33333333,-57.89473684,-500,-450
BF86,BF86C,Control,aspen,TA8,BF86CTA8,8.05,11.7,17.45,6.05,43.25,3.621118012,71,73,2,73,2,1,49.1,2.816901408,0,7,7,8,1,14.28571429,na,na,na,na,35,22,na,15,14,na,13,12,14,13,-7.142857143,-37.14285714,2.5,1.692307692,-0.807692308,0,na,1,2,0,1,1,1,na,27,42.3,56.66666667,0,29.61,9.666666667,36,7.7,na,11,10,8,9,4,1,,0,-97.22222222,9.090909091,-218.1818182,-55.55555556
BF86,BF86C,Control,aspen,TA9,BF86CTA9,8.05,11.7,17.45,6.05,43.25,3.621118012,12,18,6,20,8,4,55.1,66.66666667,11.11111111,2,2,2,0,0,na,na,na,na,4,10,na,6,8,na,3,6,4.5,7,55.55555556,150,0.888888889,1.428571429,0.53968254,0,na,1,1,0,1,1,1,na,13.2,28.125,113.0681818,0,19.6875,49.14772727,19,2.5,na,13,8,2,5,3,1,,0,36.84210526,20,69.23076923,10
BF86,BF86C,Control,aspen,TA1,BF86CTA1,8.05,11.7,17.45,6.05,43.25,3.621118012,66,72,6,67,1,0.5,48.1,1.515151515,-6.944444444,4,6,3,-1,-25,na,na,na,na,38,37,na,17,22,na,12,11,14.5,16.5,13.79310345,-2.631578947,2.620689655,2.242424242,-0.378265413,0,na,1,2,1,1,1,1,na,26.1,43.6,67.04980843,0,30.52,16.9348659,72,5.2,na,29,38,14,26,3,1,,0,8.333333333,23.07692308,-31.03448276,44.23076923
BF76,BF76C,Control,aspen,TA8,BF76CTA8,3.85,7.5,4.45,0.95,16.75,3.103896104,162,206,44,220,58,29,105.1,35.80246914,6.796116505,13,14,14,1,7.692307692,3,7,8,na,119,132,na,75,75,na,69,23,72,49,-31.94444444,10.92436975,1.652777778,2.693877551,1.041099773,0,na,4,4,1,1,1,1,na,44.4,63.7,43.46846847,1,44.59,0.427927928,28,16.3,na,12,29,15,22,2,1,,0,-478.5714286,20.24539877,-891.6666667,-227.2727273
BF86,BF86C,Control,aspen,TA6,BF86CTA6,8.05,11.7,17.45,6.05,43.25,3.621118012,122,130,8,84,-38,-19,9.1,-31.14754098,-35.38461538,9,10,10,1,11.11111111,na,na,na,na,60,27,na,45,26,na,18,14,31.5,20,-36.50793651,-55,1.904761905,1.35,-0.554761905,0,na,1,1,0,1,1,1,na,25,69.9,179.6,1,48.93,95.72,94,11.1,na,31,16,4,10,4,1,,0,-29.78723404,18.91891892,-93.5483871,-215
BF72,BF72C,Control,aspen,TA2,BF72CTA2,2.7,5.9,5.75,3.6,17.95,4.314814815,34,na,na,na,na,na,na,na,na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF76,BF76C,Control,aspen,TA5,BF76CTA5,3.85,7.5,4.45,0.95,16.75,3.103896104,78,79,1,na,na,na,na,na,na,3,5,na,na,na,na,na,na,na,46,na,na,18,na,na,15,na,16.5,na,na,na,2.787878788,na,na,0,na,1,na,0,1,1,0,na,29.7,na,na,na,na,na,33,5.4,na,9,9,7,8,1,1,,0,-136.3636364,44.44444444,-411.1111111,-106.25
BF79,BF79C,Control,aspen,TA1,BF79CTA1,2.65,15.9,15.75,1.4,35.7,11.94339623,66,70,4,na,na,na,na,na,na,7,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF82,BF82C,Control,aspen,TA14,BF82CTA14,5,6.75,12.5,15.2,39.45,3.85,30,34,4,na,na,na,na,na,na,2,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF82,BF82C,Control,aspen,TA15,BF82CTA15,5,6.75,12.5,15.2,39.45,3.85,10,na,na,na,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF82,BF82C,Control,aspen,TA6,BF82CTA6,5,6.75,12.5,15.2,39.45,3.85,54,29,-25,na,na,na,na,na,na,3,4,na,na,na,na,na,na,na,16,na,na,15,na,na,10,na,12.5,na,na,na,1.28,na,na,0,na,1,na,0,1,1,0,na,27.2,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
BF82,BF82C,Control,aspen,TA18,BF82CTA18,5,6.75,12.5,15.2,39.45,3.85,43,54,11,na,na,na,na,na,na,6,4,na,na,na,na,na,na,na,30,na,na,12,na,na,8,na,10,na,na,na,3,na,na,0,na,0,na,0,1,1,0,na,26.2,na,na,na,na,na,12,4.5,2,3,1,4,2.5,,1,,0,-258.3333333,-33.33333333,-900,-300
BF84,BF84C,Control,aspen,TA3,BF84CTA3,5.1,1.55,1.85,0.3,8.8,0.666666667,18,12,-6,na,na,na,na,na,na,2,2,na,na,na,na,na,na,na,7,na,na,3,na,na,4,na,3.5,na,na,na,2,na,na,0,na,0,na,0,1,1,0,na,16.1,na,na,na,na,na,na,na,na,na,na,na,na,na,0,,0,na,na,na,na
