burn,site,blk,spp,diam06,ht_new_06,diam08,ht_new_08,diam11,ht_tot_11,har11,diam13,ht13,diam15,ht15,biomass06,biomass08,biomass11,biomass13,biomass15
DC,30,7,BS,2.8,3.5,4.4,1.9,9.6,47.3,1,NA,NA,NA,NA,0.260564003,0.754759327,1.522582185,NA,NA
DC,30,7,LP,2.5,6.1,6.4,6.5,36.5,125.2,1,NA,NA,NA,NA,-0.033480362,0.988781087,2.791649768,NA,NA
DC,30,7,TA,4.7,2.5,7.5,6.7,13.7,100.3,1,NA,NA,NA,NA,0.4470973,1.011282796,1.752448586,NA,NA
DC,30,7,WS,3.3,9.3,5.9,7.1,12.2,48.1,1,NA,NA,NA,NA,0.431577767,1.024095317,1.650818332,NA,NA
DC,30,8,BS,3.2,7.8,5.3,3.2,15.8,104.4,0,24,154,34,212,0.406565688,0.958241415,2.130187845,2.542507546,2.876105176
DC,30,8,LP,4.7,9.2,9.1,10.5,32.3,109.6,0,42,154,59,206,0.653030083,1.371556779,2.665976063,2.944782864,3.264246572
DC,30,8,TA,6.2,12.5,10.3,13.7,20.6,145.3,0,25,240,38.2,295,0.781482875,1.394264147,2.25231305,2.591145323,3.054931962
DC,30,8,WS,3.5,10,5.5,8.6,9.5,54.8,0,19,74,23.1,97,0.491581616,0.952503035,1.549200709,2.044734308,2.227969635
DC,30,9,BS,2.3,0,6.6,5.1,8.6,64.8,0,13,73,22.1,145,0.045483235,1.198090203,1.537268758,1.881452273,2.466657609
DC,30,9,LP,3.7,9.3,6.7,6,27.5,87.5,0,35,128,51,196,0.392866891,1.038599131,2.486764807,2.76302992,3.142915701
DC,30,9,TA,4.9,0.3,7.5,0,12.1,88.6,0,13,125,19,164,0.497405651,1.011282796,1.59676921,1.771655241,2.213869622
DC,30,9,WS,2.8,0,8.4,4,12.7,68.1,0,15,102,25.1,148,0.264026245,1.384359434,1.793248615,2.01732313,2.384918459
DC,30,10,BS,2.8,9.4,5.5,8.4,10.4,65.2,0,13,69,20.3,119,0.260564003,0.998741914,1.681172952,1.864714131,2.350034971
DC,30,10,LP,1.8,2,4.1,3.6,16.4,53.5,0,18,72,38.6,103,-0.390729778,0.504503672,1.943382566,2.094528283,2.79578549
DC,30,10,TA,5.8,13.5,7.5,16.6,22,202,0,30,270,51.7,406,0.700971331,1.011282796,2.416965921,2.799649302,3.439627238
DC,30,10,WS,2.5,6.1,5.8,5.5,11.5,61.1,0,14,70,18.6,94,0.148456914,1.006662906,1.699321891,1.857186744,2.10470262
DC,30,11,BS,2,8,4.5,8.5,13.7,81.1,0,19,130,31.2,195,-0.107330862,0.779330889,1.951483181,2.327071925,2.793272967
DC,30,11,LP,3.3,7.2,11.7,12.5,40.4,122.5,0,52,155,60.6,181,0.268445201,1.644862171,2.867750076,3.113143608,3.261161971
DC,30,11,WS,3.3,2.2,7.4,4.8,13,69.5,0,15,98,30.9,136,0.431577767,1.255101693,1.813266377,2.00441201,2.464027722
DC,30,12,BS,2,5.2,4.5,4.8,14.4,89,0,22,121,27.7,171,-0.107330862,0.779330889,2.015598794,2.413038224,2.673533003
DC,30,12,LP,3.4,11.2,9.8,15.1,26.8,81.9,0,31,101,53.2,122,0.300910412,1.452149479,2.450917883,2.615305624,3.085655909
DC,30,12,WS,2.2,6,4.5,4.5,12.1,67.9,0,19,92,22.2,148,0.018096121,0.747864836,1.764990842,2.109550615,2.32590316
DC,30,13,BS,1.9,5.4,3,4.9,10.3,75.6,0,15,95,21.6,142,-0.163414359,0.336000013,1.719137804,2.064692255,2.444378158
DC,30,13,LP,2,4.4,4.7,6.9,15.9,65.2,0,19,77,26.9,113,-0.276149819,0.653030083,1.967426347,2.155337981,2.526432057
DC,30,13,WS,1.8,4.7,6,3.1,13.5,66.1,0,17,95,27,130,-0.186542078,1.041234733,1.817681043,2.060417559,2.386213787
DC,30,14,BS,1.2,1.6,4.2,1.9,9,62.3,0,13,77,22.5,101,-0.665861711,0.703894878,1.55904417,1.897297278,2.379194614
DC,30,14,LP,2.8,3.5,5.7,10.6,NA,NA,0,NA,NA,NA,NA,0.089765012,0.86281355,NA,NA,NA
DC,30,14,WS,3.2,3.6,6.2,3.1,16.2,79.6,0,22,101,31.2,135,0.400197716,1.07467285,1.979346509,2.213736756,2.466949092
DC,31,1,BS,2.1,0.7,4.3,5,5.5,27.5,1,NA,NA,NA,NA,-0.053984259,0.729622853,0.922398549,NA,NA
DC,31,1,LP,3.8,5.2,8.2,11,36.4,117.3,1,NA,NA,NA,NA,0.421868711,1.258303853,2.775832639,NA,NA
DC,31,1,TA,3,2.8,4.1,10,8.9,62,1,NA,NA,NA,NA,-0.094886963,0.282219798,1.196077212,NA,NA
DC,31,1,WS,1.9,2.8,6.3,7,16.6,76.5,1,NA,NA,NA,NA,-0.131405882,1.090989538,1.980279257,NA,NA
DC,31,2,BS,2.3,4,4.4,3,11.4,85,1,NA,NA,NA,NA,0.045483235,0.754759327,1.829770949,NA,NA
DC,31,2,LP,3.8,5.8,9.2,4,35.5,93.1,1,NA,NA,NA,NA,0.421868711,1.383442185,2.707223141,NA,NA
DC,31,2,TA,3.9,11.5,6.4,8.5,12.2,138.5,1,NA,NA,NA,NA,0.221845931,0.819810721,1.743779273,NA,NA
DC,31,2,WS,2,7.6,5.3,9,14.4,77.1,1,NA,NA,NA,NA,-0.079098457,0.914729412,1.904558032,NA,NA
DC,31,3,BS,3.7,7.1,6.5,6.5,17.4,100.9,1,NA,NA,NA,NA,0.565306025,1.181396925,2.190866038,NA,NA
DC,31,3,LP,4.6,10.9,10.2,9,NA,51.2,1,NA,NA,NA,NA,0.629642004,1.495655432,NA,NA,NA
DC,31,3,TA,4.6,11.1,9.3,21.5,23.5,200,1,NA,NA,NA,NA,0.421134455,1.270970791,2.476011981,NA,NA
DC,31,3,WS,3,2,5.9,2.5,6.1,22.8,1,NA,NA,NA,NA,0.334383189,1.024095317,0.923068936,NA,NA
DC,31,4,BS,3,9.1,6.7,10,9.9,67.8,1,NA,NA,NA,NA,0.336000013,1.214532445,1.656354561,NA,NA
DC,31,4,LP,2.9,11.9,7.5,12.2,30,108.5,1,NA,NA,NA,NA,0.127926955,1.161264658,2.604638466,NA,NA
DC,31,4,TA,5.4,38.2,11.6,62,27.8,234,1,NA,NA,NA,NA,0.61470423,1.537756451,2.68328095,NA,NA
DC,31,4,WS,3.4,11.5,5.8,11,15.5,56.5,1,NA,NA,NA,NA,0.46202096,1.006662906,1.845778519,NA,NA
DC,31,5,BS,4,14.1,7.1,11,26.3,90.9,1,NA,NA,NA,NA,0.650548275,1.277935044,2.464702538,NA,NA
DC,31,5,LP,3,7.6,11.4,16,13.8,95,1,NA,NA,NA,NA,0.16479502,1.616613731,1.948133462,NA,NA
DC,31,5,TA,7.5,24.2,13.3,18,31.1,233,1,NA,NA,NA,NA,1.011282796,1.70285536,2.78763787,NA,NA
DC,31,5,WS,4.7,9.9,9.8,8,19.4,94.1,1,NA,NA,NA,NA,0.792209701,1.541557861,2.127283198,NA,NA
DC,31,6,BS,2.1,5.6,0.1,7,17.1,73,1,NA,NA,NA,NA,-0.053984259,-3.38283,2.085159118,NA,NA
DC,31,6,LP,3.4,3,10,13.5,26,66,1,NA,NA,NA,NA,0.300910412,1.47412,2.377213524,NA,NA
DC,31,6,TA,4.2,24.5,8.1,8,19.6,157,1,NA,NA,NA,NA,0.311310982,1.104192146,2.22956698,NA,NA
DC,31,6,WS,1.6,1.6,3.8,12,6.8,26.2,1,NA,NA,NA,NA,-0.306653828,0.575445661,1.053311824,NA,NA
DC,31,7,BS,3.8,10.5,7.3,9,16.5,55,1,NA,NA,NA,NA,0.594464779,1.308308899,1.976921552,NA,NA
DC,31,7,LP,5.1,12.5,11.5,22,34,87,1,NA,NA,NA,NA,0.741855251,1.626111641,2.657874256,NA,NA
DC,31,7,TA,6.4,27.8,18.7,35,38.1,240,1,NA,NA,NA,NA,0.819810721,2.114228987,2.988144018,NA,NA
DC,31,7,WS,2,8.4,3.7,7,7.5,39.2,1,NA,NA,NA,NA,-0.079098457,0.54825015,1.277988288,NA,NA
DC,31,8,BS,3.3,15.2,6.2,14,17.1,105.2,0,33,133,33,155,0.440211065,1.129731165,2.190131322,2.732011246,2.772408526
DC,31,8,LP,3.6,11,9,10,39.4,90.1,0,34,90,62.9,140,0.363070403,1.359540041,2.784823762,2.665090608,3.243617266
DC,31,8,TA,4.6,21,8.6,25,23.6,186.3,0,26,270,37.5,306,0.421134455,1.176502725,2.457893971,2.664815068,3.048917571
DC,31,8,WS,1.9,10,7.8,9,11.1,59.2,0,15,70,24.9,93,-0.131405882,1.308786258,1.667785378,1.895820648,2.256064208
DC,31,9,BS,2.7,4.1,5.6,3,12.2,64,0,16,86,25.4,122,0.22080004,1.018443141,1.794876739,2.083218892,2.519494269
DC,31,9,LP,2.6,3.5,9.5,7,35.4,73.2,0,36,139,67.1,199,0.009172311,1.418338348,2.65426185,2.802649595,3.356826
DC,31,9,TA,4.9,3,7.6,12,15.8,145.8,0,21,215,27.8,253,0.497405651,1.027272775,2.003427419,2.39257502,2.707616022
DC,31,9,WS,2.2,4.6,5.6,6,13.5,69.5,0,15,99,20,129,0.018096121,0.970877788,1.834428462,2.007688535,2.235582207
DC,31,10,BS,3.9,9,6.8,9.5,12.4,58,0,17,77,17.2,104,0.622866076,1.230731089,1.777631703,2.096136925,2.191095178
DC,31,10,LP,3.2,7.9,7.6,17.5,31.6,100,0,42,141,66.8,198,0.234980906,1.175668892,2.628574842,2.926988375,3.352486098
DC,31,10,TA,5,18,10,29,22,193.1,0,28,240,35.1,272,0.52179488,1.35858,2.402920203,2.697927269,2.949883792
DC,31,10,WS,3,13,6.9,9,12.2,66.2,0,16,82,19,108,0.334383189,1.183759938,1.760888271,1.981943216,2.157284641
DC,31,11,BS,1.5,1.2,3.5,7,17.6,72.4,0,21,111,28,160,-0.421879124,0.50454659,2.104213262,2.355154164,2.663276538
DC,31,11,LP,2.1,3,8.5,7.6,29.9,95.8,0,37,112,53.8,134,-0.223090331,1.297380049,2.574625808,2.779223315,3.112279222
DC,31,11,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,31,12,BS,3,12.5,7.2,9,13.8,76.1,0,25,103,35.1,160,0.336000013,1.29322744,1.938094517,2.461640733,2.824910746
DC,31,12,LP,3.7,7.8,7.8,7,26,93.3,0,35,132,56,176,0.392866891,1.203917332,2.455774323,2.769533207,3.194827305
DC,31,12,WS,2.6,10,5.3,8.5,17,69.2,0,14,95,18.2,132,0.188453068,0.914729412,1.962350917,1.957975424,2.195825666
DC,31,13,BS,2.5,9.4,7,9.5,19,51.5,0,20,70,20.8,108,0.136651725,1.262425728,2.064535368,2.18974779,2.340505336
DC,31,13,LP,4.3,12.6,10,18,27.6,92.4,0,35,119,61.9,145,0.556299356,1.47412,2.501907958,2.747621793,3.237362098
DC,31,13,WS,3.6,13.4,8.7,16,14,76.6,0,17,95,21,112,0.520309465,1.420144552,1.886924107,2.060417559,2.219173229
DC,31,14,BS,2.7,6.7,6.5,9.5,11.6,55.2,0,12,77,19.5,106,0.22080004,1.181396925,1.7126304,1.837968913,2.288162578
DC,31,14,LP,4,10.2,9.9,10,29.3,95.2,0,39,130,57,206,0.477650362,1.463190222,2.556871636,2.851949065,3.237786954
DC,31,14,WS,2.9,9.5,6.2,8.5,16.1,74,0,21,90,26.6,127,0.299811363,1.07467285,1.952967019,2.156387399,2.372715851
DC,34,1,BS,1.5,2,2.2,5.4,2.7,26.5,1,NA,NA,NA,NA,-0.421879124,-0.00311981,0.35591391,NA,NA
DC,34,1,LP,2.3,6.1,3.3,2.4,3.5,26,1,NA,NA,NA,NA,-0.124158178,0.268445201,0.409295572,NA,NA
DC,34,1,TA,2.9,1,3.3,0.8,NA,NA,0,NA,NA,NA,NA,-0.135813789,0.020173939,NA,NA,NA
DC,34,1,WS,1.5,1.3,2.2,1.5,2.4,23,1,NA,NA,NA,NA,-0.372468354,0.018096121,0.294414853,NA,NA
DC,34,2,BS,1.5,1.5,2,1.3,4.6,29.8,1,NA,NA,NA,NA,-0.421879124,-0.107330862,0.810233776,NA,NA
DC,34,2,LP,1.8,1.5,2,0.3,NA,NA,0,NA,NA,NA,NA,-0.390729778,-0.276149819,NA,NA,NA
DC,34,2,TA,4.2,2.2,4.9,1.5,7.3,66.8,1,NA,NA,NA,NA,0.311310982,0.497405651,1.032592684,NA,NA
DC,34,2,WS,1.7,1.7,2.6,2.2,5.4,31.9,1,NA,NA,NA,NA,-0.244830583,0.188453068,0.985061151,NA,NA
DC,34,3,BS,1.7,0.7,2.8,2.3,2.4,18,1,NA,NA,NA,NA,-0.285027187,0.260564003,0.126032583,NA,NA
DC,34,3,LP,1.8,2.7,3.3,3.4,3.4,25.3,1,NA,NA,NA,NA,-0.390729778,0.268445201,0.374796217,NA,NA
DC,34,3,TA,2.8,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.178176934,NA,NA,NA,NA
DC,34,3,WS,2,2,2.5,2.1,2.1,20.2,1,NA,NA,NA,NA,-0.079098457,0.148456914,0.134977218,NA,NA
DC,34,4,BS,2.3,1.9,1.9,1.9,2,29.2,1,NA,NA,NA,NA,0.045483235,-0.163414359,0.157367981,NA,NA
DC,34,4,LP,1.8,4.2,2.5,3.4,4.7,37,1,NA,NA,NA,NA,-0.390729778,-0.033480362,0.779271163,NA,NA
DC,34,4,TA,3.1,0.6,4.4,0.3,NA,NA,0,NA,NA,NA,NA,-0.055302245,0.367471143,NA,NA,NA
DC,34,4,WS,1.1,1.1,2,1.8,2.6,28,1,NA,NA,NA,NA,-0.688755422,-0.079098457,0.448666595,NA,NA
DC,34,5,BS,1.4,1.7,2.7,2.1,4.6,27.1,1,NA,NA,NA,NA,-0.497315135,0.22080004,0.778516085,NA,NA
DC,34,5,LP,2.3,2.8,2.9,3.7,7.3,32.6,1,NA,NA,NA,NA,-0.124158178,0.127926955,1.119616047,NA,NA
DC,34,5,TA,3.5,3.5,5.3,0,NA,NA,0,NA,NA,NA,NA,0.091207706,0.592138606,NA,NA,NA
DC,34,5,WS,1.5,1.3,2.8,2.2,3.4,17,1,NA,NA,NA,NA,-0.372468354,0.264026245,0.385438909,NA,NA
DC,34,6,BS,1.3,1.8,2,1.6,4.4,22.5,1,NA,NA,NA,NA,-0.578343937,-0.107330862,0.681501068,NA,NA
DC,34,6,LP,1.9,2.6,2.1,2.2,NA,NA,0,NA,NA,NA,NA,-0.33193147,-0.223090331,NA,NA,NA
DC,34,6,TA,4.3,1.6,4.7,1.4,7.1,71.1,1,NA,NA,NA,NA,0.339717605,0.4470973,1.025863982,NA,NA
DC,34,6,WS,1.3,2.5,2,1,6.4,29.2,1,NA,NA,NA,NA,-0.518398475,-0.079098457,1.057820807,NA,NA
DC,34,7,BS,1.5,1.6,2,1.6,4,24,1,NA,NA,NA,NA,-0.421879124,-0.107330862,0.62856131,NA,NA
DC,34,7,LP,1.3,3.6,1.8,0.6,2.5,10.5,1,NA,NA,NA,NA,-0.74462787,-0.390729778,-0.202679453,NA,NA
DC,34,7,TA,3.8,0.5,4.9,2.3,NA,NA,0,NA,NA,NA,NA,0.190487655,0.497405651,NA,NA,NA
DC,34,7,WS,1.5,3.3,1.7,1.6,2.6,12.1,1,NA,NA,NA,NA,-0.372468354,-0.244830583,0.022171141,NA,NA
DC,34,8,BS,2,1.2,2.7,4,5.7,24.9,0,7,32,9.2,48,-0.107330862,0.22080004,0.917769463,1.158327386,1.494843349
DC,34,8,LP,1.8,3,4.3,2.2,6.6,35.4,0,13,49,18.2,68,-0.390729778,0.556299356,1.057148013,1.725543588,2.089573943
DC,34,8,TA,3.4,0.8,3.6,2,NA,NA,0,NA,NA,NA,NA,0.056213205,0.125216313,NA,NA,NA
DC,34,8,WS,1.6,1.5,1.5,2,4.6,25,0,NA,NA,NA,NA,-0.306653828,-0.372468354,0.772758535,NA,NA
DC,34,9,BS,1.6,1.4,2.5,1,8.8,60.4,0,13,86,16.7,111,-0.351313449,0.136651725,1.532588652,1.930130802,2.188312146
DC,34,9,LP,1.7,1.6,1.5,2,4.7,14.6,0,6,27,8.8,42,-0.452889769,-0.589005161,0.484727399,0.892881843,1.352993861
DC,34,9,TA,4,5,4.9,0,6.5,34.1,0,10,50,NA,NA,0.25241024,0.497405651,0.713626887,1.238825721,NA
DC,34,9,WS,2,1.6,1.6,4,3.2,17,0,5,20,7.3,24,-0.079098457,-0.306653828,0.342404181,0.730563048,1.065432071
DC,34,10,BS,1.1,1.3,2.6,5,5.3,26.9,0,8,35,9.1,47,-0.760998948,0.1795352,0.886331327,1.289634399,1.480038654
DC,34,10,LP,1.7,1,2.3,2.5,4.5,18.1,0,7,24,7.1,29,-0.452889769,-0.124158178,0.513877542,0.992755099,1.06108288
DC,34,10,TA,4.7,13.3,5.2,12.2,NA,NA,0,NA,NA,NA,NA,0.4470973,0.569143134,NA,NA,NA
DC,34,10,WS,1.5,2,3.2,1,3.6,24.8,0,5,30,8.8,39,-0.372468354,0.400197716,0.604962468,0.908596302,1.375374629
DC,34,11,BS,0.9,0,3.5,0,4.7,29.5,0,11,35,11.6,51,-0.980409973,0.50454659,0.823528905,1.53460211,1.688804171
DC,34,11,LP,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,34,11,WS,1.5,1.1,3.2,1,5.1,24,0,8,25,9.9,40,-0.372468354,0.400197716,0.823951336,1.14297981,1.457910984
DC,34,12,BS,1.5,1.9,1.6,1,4.3,34.2,0,7,33,10.5,69,-0.421879124,-0.351313449,0.80429171,1.168144539,1.705578141
DC,34,12,LP,1.2,0,1.4,1,2.1,17,0,2,12,3.9,25,-0.831674617,-0.66403517,-0.190696924,-0.360471112,0.491274312
DC,34,12,WS,1.2,1.2,2,1.2,3.4,16.2,0,8,26,5,38,-0.600023724,-0.079098457,0.36230538,1.15824875,1.012390839
DC,34,13,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,34,13,LP,1.7,1.3,2.5,2,9.1,33.6,0,13,44,15,57,-0.452889769,-0.033480362,1.318572691,1.697200545,1.884815341
DC,34,13,WS,1.6,1.7,1.7,2.5,4.6,24.5,0,6,28,8.6,31,-0.306653828,-0.244830583,0.763709447,0.998089667,1.273460215
DC,34,14,BS,1.2,2.5,1.5,3,NA,NA,0,NA,NA,NA,NA,-0.665861711,-0.421879124,NA,NA,NA
DC,34,14,LP,1.6,2.3,1.9,4,NA,NA,0,NA,NA,NA,NA,-0.518819275,-0.33193147,NA,NA,NA
DC,34,14,WS,1.4,1.6,2,1,NA,NA,0,NA,NA,NA,NA,-0.442825298,-0.079098457,NA,NA,NA
DC,35,1,BS,1.6,1.6,2.8,2,5.6,52,1,NA,NA,NA,NA,-0.351313449,0.260564003,1.144709697,NA,NA
DC,35,1,LP,2,5,3.2,8,11.4,66.2,1,NA,NA,NA,NA,-0.276149819,0.234980906,1.696175673,NA,NA
DC,35,1,TA,2.2,7.6,5,0,12.8,135.4,1,NA,NA,NA,NA,-0.469313977,0.52179488,1.78195883,NA,NA
DC,35,1,WS,1.5,2.1,2.5,5,NA,NA,0,NA,NA,NA,NA,-0.372468354,0.148456914,NA,NA,NA
DC,35,2,BS,1.9,2,2.8,5,6.7,46.4,1,NA,NA,NA,NA,-0.163414359,0.260564003,1.243612474,NA,NA
DC,35,2,LP,2.5,4.2,5,4,14.3,70.8,1,NA,NA,NA,NA,-0.033480362,0.720319819,1.900932624,NA,NA
DC,35,2,TA,3.4,9.9,3.6,1.5,12.3,121.2,1,NA,NA,NA,NA,0.056213205,0.125216313,1.709879438,NA,NA
DC,35,2,WS,1.8,1.8,2.7,1,NA,NA,0,NA,NA,NA,NA,-0.186542078,0.226939568,NA,NA,NA
DC,35,3,BS,1.8,0.8,3,1.5,3,25,1,NA,NA,NA,NA,-0.222530836,0.336000013,0.417658708,NA,NA
DC,35,3,LP,1.5,0.7,2.8,5.2,5,33.1,1,NA,NA,NA,NA,-0.589005161,0.089765012,0.797403577,NA,NA
DC,35,3,TA,4.1,2.2,4.2,0,10.5,89,1,NA,NA,NA,NA,0.282219798,0.311310982,1.464536345,NA,NA
DC,35,3,WS,1.4,2.6,2.7,4,8.4,72,1,NA,NA,NA,NA,-0.442825298,0.226939568,1.581961556,NA,NA
DC,35,4,BS,1,0.4,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.86521,NA,NA,NA,NA
DC,35,4,LP,1.9,2.4,3.4,3,5.9,31.6,1,NA,NA,NA,NA,-0.33193147,0.300910412,0.926146462,NA,NA
DC,35,4,TA,4.1,7.7,NA,NA,7,55.2,1,NA,NA,NA,NA,0.282219798,NA,0.933596128,NA,NA
DC,35,4,WS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,35,5,BS,1.9,1.7,3.3,4,3.8,38.1,1,NA,NA,NA,NA,-0.163414359,0.440211065,0.745898509,NA,NA
DC,35,5,LP,1.4,2.6,2.3,2.5,9.8,58.2,1,NA,NA,NA,NA,-0.66403517,-0.124158178,1.53530318,NA,NA
DC,35,5,TA,2.5,1.3,3,2,NA,NA,0,NA,NA,NA,NA,-0.31499024,-0.094886963,NA,NA,NA
DC,35,5,WS,2.2,2.7,3.4,2,1.9,23.1,1,NA,NA,NA,NA,0.018096121,0.46202096,0.13841029,NA,NA
DC,35,6,BS,1.5,0.9,1.5,4,1.2,11.5,1,NA,NA,NA,NA,-0.421879124,-0.421879124,-0.594578337,NA,NA
DC,35,6,LP,1.6,2.4,3.4,3,9.9,50.5,1,NA,NA,NA,NA,-0.518819275,0.300910412,1.504366165,NA,NA
DC,35,6,TA,3.4,1,4.9,0.5,6.5,69,1,NA,NA,NA,NA,0.056213205,0.497405651,0.933326366,NA,NA
DC,35,6,WS,1,0.7,2.6,2,2.2,11.2,1,NA,NA,NA,NA,-0.78595,0.188453068,-0.143086304,NA,NA
DC,35,7,BS,1.5,1.1,2.9,4.2,NA,NA,0,NA,NA,NA,NA,-0.421879124,0.298932447,NA,NA,NA
DC,35,7,LP,1.8,2.8,2.4,4,NA,NA,0,NA,NA,NA,NA,-0.390729778,-0.077874436,NA,NA,NA
DC,35,7,TA,4.5,6.1,4.9,5.1,NA,NA,0,NA,NA,NA,NA,0.394600953,0.497405651,NA,NA,NA
DC,35,7,WS,1.7,1.7,1.9,1.5,NA,NA,0,NA,NA,NA,NA,-0.244830583,-0.131405882,NA,NA,NA
DC,35,8,BS,1.5,2.1,3.6,1.2,4.2,33.1,0,7,49,11.6,76,-0.421879124,0.535348302,0.775148076,1.294262071,1.808905112
DC,35,8,LP,2.5,5.1,4.7,0,5.6,33.2,0,8,50,11.1,64,-0.033480362,0.653030083,0.896161301,1.322267465,1.664944584
DC,35,8,TA,3.8,3.2,4.2,0,6.1,52.4,0,NA,NA,10.1,83,0.190487655,0.311310982,0.787698081,NA,1.406183824
DC,35,8,WS,1.1,2.5,2.1,1,4.1,30.4,0,4,37,8.6,50,-0.688755422,-0.029343652,0.785756277,0.860660347,1.455902063
DC,35,9,BS,1.3,1.8,4.1,1,6.2,43.5,0,10,73,NA,NA,-0.578343937,0.677546893,1.163860615,1.686487946,NA
DC,35,9,LP,3,3.8,3.2,3,20.2,78,0,31,120,46.1,164,0.16479502,0.234980906,2.208590774,2.652832838,3.030056341
DC,35,9,TA,2.4,5.4,2.9,4.6,4.3,28,0,9,52,9,56,-0.364271603,-0.135813789,0.262871834,1.151777321,1.174877878
DC,35,9,WS,1.2,1,3.1,2,3.3,20,0,NA,NA,17.1,100,-0.600023724,0.367821307,0.442758786,NA,2.079354523
DC,35,10,BS,1.2,1.2,2,1,5.8,23.2,0,NA,NA,9.8,59,-0.665861711,-0.107330862,0.908325105,NA,1.60609333
DC,35,10,LP,2,3.3,4.1,2.4,11.4,50.6,0,20,81,30.6,117,-0.276149819,0.504503672,1.623556719,2.209533875,2.636970683
DC,35,10,TA,4,2.8,3,0.5,9.2,75.6,0,15,110,20.9,135,0.25241024,-0.094886963,1.289134175,1.866641913,2.24301684
DC,35,10,WS,1.4,3.5,3.1,1.5,8.7,55.5,0,12,97,18.3,118,-0.442825298,0.367821307,1.502488846,1.883857463,2.164702856
DC,35,11,BS,1.8,4.4,3.9,3.2,11.1,82.6,0,16,120,23.1,135,-0.222530836,0.622866076,1.801429813,2.179711231,2.478699522
DC,35,11,LP,2.5,4.1,4.5,4,10.7,55.5,0,17,110,28.3,155,-0.033480362,0.605739859,1.59555085,2.153155492,2.637275436
DC,35,11,WS,1.7,2.6,3.2,5,9.81,52.4,0,16,92,24.2,115,-0.244830583,0.400197716,1.551546831,2.018293617,2.298726045
DC,35,12,BS,1.1,1.6,3.1,4.2,6.3,49.2,0,14,66,13.8,87,-0.760998948,0.371852028,1.215789605,1.906846557,1.977569814
DC,35,12,LP,2.3,4.2,6.1,4,17.1,85.1,0,24,113,29,124,-0.124158178,0.93657088,2.093956314,2.435313424,2.607025171
DC,35,12,WS,1.7,1.7,3.2,0.5,8.9,47,0,10,70,16,73,-0.244830583,0.400197716,1.452934778,1.66877255,1.945216743
DC,35,13,BS,1.5,3,2.9,4.2,6.9,53.1,0,9,75,16.7,97,-0.421879124,0.298932447,1.309043259,1.616575484,2.1494682
DC,35,13,LP,1.9,4.9,3.4,5,12.4,45.2,0,16,70,26.2,112,-0.33193147,0.300910412,1.664268543,1.990547311,2.503357028
DC,35,13,WS,3.3,9.2,3.8,8,9.5,58,0,13,76,18.8,86,0.431577767,0.575445661,1.570262145,1.843475982,2.083778378
DC,35,14,BS,2.1,1.8,2.6,3.5,4.4,39.9,0,5,62,9.2,66,-0.053984259,0.1795352,0.873718796,1.117346688,1.593346125
DC,35,14,LP,1.9,2.2,1.9,4,5.2,45.1,0,6,61,14.2,76,-0.33193147,-0.33193147,0.927604599,1.140594945,1.913490136
DC,35,14,WS,1.8,0,2.5,2,NA,NA,0,7,56,8.2,88,-0.186542078,0.148456914,NA,1.379018239,1.646137507
DC,37,1,BS,1.1,9,3.7,4.7,5.7,48.8,1,NA,NA,NA,NA,-0.760998948,0.565306025,1.137349068,NA,NA
DC,37,1,LP,2.7,8.2,4.2,4,10.2,69.8,1,NA,NA,NA,NA,0.050215061,0.530709851,1.618827594,NA,NA
DC,37,1,TA,3.7,2.5,NA,NA,NA,NA,0,NA,NA,NA,NA,0.15829306,NA,NA,NA,NA
DC,37,1,WS,1.2,5,1.1,5,4.6,40.8,1,NA,NA,NA,NA,-0.600023724,-0.688755422,0.992149907,NA,NA
DC,37,2,BS,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,37,2,LP,1.7,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.452889769,NA,NA,NA,NA
DC,37,2,TA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DC,37,2,WS,1.1,4.7,2.7,4.5,4.2,31.3,1,NA,NA,NA,NA,-0.688755422,0.226939568,0.814727942,NA,NA
DC,37,3,BS,1.5,6.1,2.5,6.4,4.6,34.2,1,NA,NA,NA,NA,-0.421879124,0.136651725,0.856225759,NA,NA
DC,37,3,LP,1.5,6.3,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.589005161,NA,NA,NA,NA
DC,37,3,TA,4.1,39.7,7.7,16.5,11.1,138.8,1,NA,NA,NA,NA,0.282219798,1.043053728,1.655421414,NA,NA
DC,37,3,WS,1.5,6,2.2,4,4.1,36.6,1,NA,NA,NA,NA,-0.372468354,0.018096121,0.871153627,NA,NA
