burn,site,blk,spp,orgdep,health05,diam06,ht06,live06,herb06,health08,ht08,diam08,hbro08,leafm08,db08,brok08,aph08,live11,diam11,ht11,har11,wtnew11,wtold11,wttot11
TC,1,1,BS,6,0,1.4,1.2,1,0,1,0.8,2.6,0,0,0,0,0,1,2.5,12.6,0,NA,NA,NA
TC,1,2,BS,14,0,1.4,1.5,1,0,1,2.2,3.4,0,0,0,0,0,1,1.5,17.2,0,NA,NA,NA
TC,1,3,BS,4,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,4,BS,8,0,2.5,1.7,1,0,2,0.4,2.5,0,0,0,0,0,1,5.8,17.6,0,NA,NA,NA
TC,1,5,BS,6,0,1,1,1,0,1,0.9,2.6,0,0,0,0,0,1,2.4,17.2,1,0.5,0.6,1.1
TC,1,6,BS,1,NA,1.4,1.5,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,7,BS,1,1,1,1.2,1,0,1,1.3,2.1,0,0,1,0,0,1,2.1,10.5,1,0.3,0.7,1
TC,1,8,BS,5,2,2.8,0.6,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,9,BS,3,2,NA,NA,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,10,BS,3,2,1.4,1.2,1,0,0,NA,NA,0,0,0,0,0,1,1.8,12.6,0,NA,NA,NA
TC,1,11,BS,0,2,1.3,0.8,1,0,1,1.6,1.5,0,0,0,0,0,1,3.8,9.8,0,NA,NA,NA
TC,1,12,BS,2,2,1.4,1.1,1,0,2,0,2.1,0,0,1,0,0,1,1.9,15.5,0,NA,NA,NA
TC,1,13,BS,3,0,1,1.7,1,0,1,1.5,2.9,0,0,0,0,0,1,2.9,11,0,NA,NA,NA
TC,1,14,BS,5,0,1.4,1.2,1,0,0,NA,NA,0,0,0,0,0,1,2.1,8.6,0,NA,NA,NA
TC,1,1,LP,6,1,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,2,LP,14,2,2.8,1.4,1,0,1,1.5,3.2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,3,LP,4,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,4,LP,8,1,1.9,2.1,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,5,LP,6,1,1.4,0.9,1,0,1,1.2,2.2,0,0,0,0,0,1,2.8,12,1,0.5,0.7,1.2
TC,1,6,LP,1,0,1.4,1.3,1,0,1,2.9,0.5,0,0,1,0,0,0,NA,NA,0,NA,NA,NA
TC,1,7,LP,1,1,2,2.7,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,8,LP,5,1,0.8,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,9,LP,3,1,2.5,3,1,0,2,0.4,3.7,0,0,0,0,0,1,3.8,8.5,0,NA,NA,NA
TC,1,10,LP,3,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,11,LP,0,1,1.7,1,1,0,0,NA,NA,0,0,0,0,0,1,6.6,26.5,0,NA,NA,NA
TC,1,12,LP,2,1,1.7,1.4,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,13,LP,3,1,2,2.7,1,0,1,2.5,3.2,0,0,0,0,0,1,3.8,8,0,NA,NA,NA
TC,1,14,LP,5,2,1.7,0.3,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,1,TA,6,2,3.2,1.3,1,0,1,1,3.5,0,0,0,0,0,1,3.3,27,0,NA,NA,NA
TC,1,2,TA,14,2,3,0.7,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,3,TA,4,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,4,TA,8,1,3,2.5,1,0,2,1.3,4.9,1,0,0,0,0,1,6.9,42.5,0,NA,NA,NA
TC,1,5,TA,6,1,3.1,1.7,1,0,2,1.5,3.7,0,0,0,0,0,1,8,61.6,1,3.2,7.4,10.6
TC,1,6,TA,1,2,4.4,2.3,1,0,0,NA,NA,0,0,0,0,0,1,5.4,35.4,1,1.1,2,3.1
TC,1,7,TA,1,1,3.6,3.6,1,0,1,3.5,4.9,0,0,0,0,0,1,4,14,1,0.3,1,1.3
TC,1,8,TA,5,1,2.5,1.1,1,0,1,0,3.1,1,0,1,0,0,1,4,21.1,0,NA,NA,NA
TC,1,9,TA,3,2,3.4,1.3,1,0,2,1,4.8,0,0,0,0,0,1,5.7,25.1,0,NA,NA,NA
TC,1,10,TA,3,1,3.1,1.1,1,0,0,NA,NA,0,0,0,0,0,1,3.1,12.2,0,NA,NA,NA
TC,1,1,WS,6,2,1.4,1.5,1,0,1,1.1,2.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,2,WS,14,2,1.2,0.8,1,0,1,0,2.7,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,3,WS,4,2,1,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,1,4,WS,8,2,1.4,2.1,1,0,2,1,1.4,0,0,0,0,0,1,3,21.5,0,NA,NA,NA
TC,1,5,WS,6,2,1.1,1.1,1,0,2,1.3,2.3,0,0,0,0,0,1,5.6,31.1,1,2.9,5.6,8.5
TC,1,6,WS,1,1,1.3,2.1,1,0,2,0,2.9,1,0,1,0,0,1,2.6,15.6,1,0.2,0.7,0.9
TC,1,7,WS,1,2,1.8,1.5,1,0,1,2,3.2,0,0,0,0,0,1,3.8,12.2,1,1,1.7,2.7
TC,1,8,WS,5,1,1.4,1.2,1,0,2,0.2,2.7,0,0,1,0,0,1,3.1,12,0,NA,NA,NA
TC,1,9,WS,3,2,1.9,1.5,1,0,1,1.7,3.4,0,0,0,0,0,1,3.6,11.8,0,NA,NA,NA
TC,1,10,WS,3,2,1.4,1.5,1,0,1,0.6,2.7,0,0,0,0,0,1,2.7,10.5,0,NA,NA,NA
TC,1,11,WS,0,2,1.5,2.5,1,0,2,2.3,2.9,0,0,0,0,0,1,5,30.1,0,NA,NA,NA
TC,1,12,WS,2,2,1.3,2.6,1,0,2,1.6,2.4,1,0,0,0,0,1,3,12.2,0,NA,NA,NA
TC,1,13,WS,3,2,1.5,1.5,1,0,1,2.1,2.3,0,0,0,0,0,1,6.9,25.5,0,NA,NA,NA
TC,1,14,WS,5,2,1.7,1.2,1,0,1,1.3,3.9,0,0,0,0,0,1,3.6,16.6,0,NA,NA,NA
TC,4,1,BS,11,0,1.4,0,1,0,1,1.7,2.6,0,0,0,0,0,1,4.6,27.1,1,2.4,2.7,5.1
TC,4,2,BS,26,2,1.3,1.5,1,0,2,3,2.2,0,0,0,0,0,1,2.8,21.5,1,0.4,1.2,1.6
TC,4,3,BS,19,1,1.2,1.5,1,0,2,2.7,2.8,0,0,0,0,0,1,4.8,19.5,1,0.6,2.7,3.3
TC,4,4,BS,9,0,1.4,2,1,0,2,4,4.1,0,0,0,0,0,1,6.9,51.8,1,8.6,19.3,27.9
TC,4,5,BS,9,0,1.3,1.2,1,0,1,1,3.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,6,BS,6,0,1.5,0.9,1,0,2,1.5,3.4,0,0,0,0,0,1,4.6,38.5,1,2.1,6.2,8.3
TC,4,7,BS,7,0,1.5,1,1,0,2,0.5,3.8,0,0,0,0,0,1,10.2,84.5,1,16.9,34.6,51.5
TC,4,8,BS,10,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,9,BS,10,1,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,10,BS,6,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,1,2.5,12.6,0,NA,NA,NA
TC,4,11,BS,11,2,1.4,0.8,1,0,1,1.1,2.4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,12,BS,10,1,1.2,1.9,1,0,1,1.2,2.5,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,13,BS,7,2,1.5,0.9,1,0,1,1,2.6,0,0,0,0,0,1,3.6,15.5,0,NA,NA,NA
TC,4,14,BS,20,2,1.2,1.1,1,0,0,NA,NA,0,0,0,0,0,1,9.8,54.2,0,NA,NA,NA
TC,4,1,LP,11,1,1.6,3.1,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,2,LP,26,1,1.7,2.5,1,0,2,3.4,3.2,0,0,0,0,0,1,3.1,14.2,1,0.3,0.9,1.2
TC,4,3,LP,19,2,1.7,1.5,1,0,2,2,2.3,0,0,0,0,0,1,3.9,19.2,1,0.5,1.6,2.1
TC,4,4,LP,9,1,1.2,1.9,1,0,2,1.7,2.8,0,0,0,0,0,1,3.6,20.5,1,0.3,1.9,2.2
TC,4,5,LP,9,1,2.6,1.6,1,0,2,2.8,3.2,0,0,0,0,0,1,2.2,8,1,0,0.3,0.3
TC,4,6,LP,6,1,1.4,2.4,1,0,2,4.5,5.4,0,0,0,0,0,1,11.8,57.1,1,17.3,47.1,64.4
TC,4,7,LP,7,1,2.4,0.9,1,0,2,1.5,2.8,0,0,0,0,0,1,7.2,49,1,6,13.6,19.6
TC,4,8,LP,10,2,1.8,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,9,LP,10,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,10,LP,6,2,1.6,2,1,0,2,0.5,3.2,0,0,0,0,0,1,5.6,34.9,0,NA,NA,NA
TC,4,11,LP,11,2,2,2.1,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,12,LP,10,1,1.7,1.2,1,0,2,2.4,4.3,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,13,LP,7,1,1.5,1.2,1,0,2,1,3.4,0,0,0,0,0,1,6.4,30.9,0,NA,NA,NA
TC,4,14,LP,20,1,1.4,0,1,0,1,2,3,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,1,TA,11,2,3.3,1.6,1,0,2,0.9,4.1,0,0,0,0,0,1,4.6,54.2,1,0.8,2.9,3.7
TC,4,2,TA,26,1,3.4,1.8,1,0,2,1.9,4.8,0,0,0,0,0,1,4.1,38.4,1,0.9,2.6,3.5
TC,4,3,TA,19,2,3.2,1.4,1,0,2,1.2,4.9,0,0,0,0,0,1,6,46.7,1,1.1,3.2,4.3
TC,4,4,TA,9,1,4,2.5,1,0,2,2,5.8,0,0,0,0,0,1,5.7,41.5,1,0.6,3.4,4
TC,4,5,TA,9,2,3.5,1,1,0,1,0.2,4.2,0,0,0,0,0,1,4.7,48.2,1,1.1,2.8,3.9
TC,4,6,TA,6,1,3.6,0.9,1,0,2,0.6,3.3,0,0,0,0,0,1,4.8,14.5,1,0.4,0.5,0.9
TC,4,7,TA,7,1,3.1,4,1,0,2,3.6,3.8,0,0,0,0,0,1,6,51.1,1,2.3,3.4,5.7
TC,4,8,TA,10,2,3.1,0.8,1,0,2,0.6,4.7,0,0,0,0,0,1,8.3,69.7,0,NA,NA,NA
TC,4,9,TA,10,1,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,10,TA,6,1,3.1,1.4,1,0,2,0.2,4.4,1,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,1,WS,11,1,1.4,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,2,WS,26,2,1.6,2.5,1,0,2,2,3.1,0,0,0,0,0,1,4.3,29.5,1,1,2.7,3.7
TC,4,3,WS,19,2,1.5,1.7,1,0,2,1.5,3.8,0,0,0,0,0,1,4.5,28,1,0.6,4,4.6
TC,4,4,WS,9,1,2,0.6,1,0,1,1.2,3.3,0,0,0,0,0,1,3,21.1,1,0.4,1.7,2.1
TC,4,5,WS,9,2,1.4,1.1,1,0,1,0.6,2.6,0,0,0,0,0,1,1.7,9.5,1,0,0.2,0.2
TC,4,6,WS,6,2,1.3,2.2,1,0,2,3,2.7,0,0,0,0,0,1,5.2,36.2,1,2.4,4.4,6.8
TC,4,7,WS,7,1,1.6,1.8,1,0,2,2,2.9,0,0,0,0,0,1,5.5,33.5,1,4.5,9.1,13.6
TC,4,8,WS,10,2,1.7,0.8,1,0,2,1.2,3.2,0,0,0,0,0,1,9.2,66.5,0,NA,NA,NA
TC,4,9,WS,10,1,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,10,WS,6,2,1.6,1.2,1,0,2,3,4.5,0,0,0,0,0,1,10.6,63.5,0,NA,NA,NA
TC,4,11,WS,11,1,1.6,1.1,1,0,1,2,2.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,12,WS,10,1,1.7,1.1,1,0,1,1,3.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,4,13,WS,7,1,1.4,0,1,0,2,0,2.1,0,0,0,0,0,1,4.8,23.3,0,NA,NA,NA
TC,4,14,WS,20,2,1.7,2.8,1,0,1,2.2,3.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,1,BS,10,0,0.9,0,1,0,1,1.3,3,0,0,0,0,0,1,5,24.5,1,2,4,6
TC,8,2,BS,9,0,1.3,0,1,0,1,2.2,2,0,0,0,0,0,1,3,10.5,1,0.3,0.9,1.2
TC,8,3,BS,21,0,1.2,0,1,0,1,1.9,1.9,0,0,0,0,0,1,3,17.5,1,0.7,1.3,2
TC,8,4,BS,21,0,1.6,1.1,1,1,2,2.6,3.1,0,0,0,0,0,1,7.3,59.6,1,5,11.2,16.2
TC,8,5,BS,13,0,1.5,0,1,0,2,1.5,2.4,0,0,0,0,0,1,3.8,33.5,1,1.6,3.8,5.4
TC,8,6,BS,5,0,1.1,0,1,0,2,1.3,3.9,0,0,0,0,0,1,3.7,30.8,1,1.3,3.5,4.8
TC,8,7,BS,1,1,1,1.5,1,0,2,1.1,2.1,0,0,0,0,0,1,3.5,23.6,1,1,1.9,2.9
TC,8,8,BS,11,2,1.2,1.4,1,0,2,0.6,2.6,0,0,0,0,0,1,4,22.5,0,NA,NA,NA
TC,8,9,BS,5,2,1.5,1.4,1,0,2,0.4,4.3,0,0,0,0,0,1,8.5,59.2,0,NA,NA,NA
TC,8,10,BS,8,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,11,BS,13,2,1.4,1.6,1,0,2,1,3,0,0,1,0,0,1,8.1,57.3,0,NA,NA,NA
TC,8,12,BS,0,0,1.4,2.4,1,0,2,1.1,3.7,0,0,0,0,0,1,7.1,45.1,0,NA,NA,NA
TC,8,13,BS,4,2,1.4,0.3,1,0,2,1.1,3.5,0,0,1,0,0,0,NA,NA,0,NA,NA,NA
TC,8,14,BS,7,0,1.1,0.3,1,0,2,0.5,3.2,0,0,0,0,0,1,3,18.2,0,NA,NA,NA
TC,8,1,LP,10,1,1.7,1.7,1,0,2,1.6,3.2,0,0,0,0,0,1,7.6,25.2,1,4.6,13.4,18
TC,8,2,LP,9,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,3,LP,21,2,1.5,1.5,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,4,LP,21,1,1.6,2.5,1,0,1,1.2,2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,5,LP,13,1,2.1,2.7,1,0,1,2.2,3.9,0,0,0,0,0,1,3.9,25.6,1,0.5,1.5,2
TC,8,6,LP,5,2,2.4,3.1,1,0,1,3.1,2.8,0,0,0,0,0,1,2.9,21.5,1,0.5,1.1,1.6
TC,8,7,LP,1,1,1.8,2.2,1,0,1,0.6,2.9,0,0,0,0,0,1,3.7,21.5,1,1,1.7,2.7
TC,8,8,LP,11,1,2.2,2,1,0,1,1.5,2.7,0,0,0,0,0,1,4.8,25,0,NA,NA,NA
TC,8,9,LP,5,1,1.7,2.4,1,0,1,2.1,5.8,0,0,0,0,0,1,9.8,52.6,0,NA,NA,NA
TC,8,10,LP,8,2,2.6,0,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,11,LP,13,1,1.9,2.2,1,0,1,1.6,2.4,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,12,LP,0,1,2.2,1.1,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,13,LP,4,1,1.7,3.9,1,0,1,1.5,2,0,0,0,0,0,1,2.8,13.6,0,NA,NA,NA
TC,8,14,LP,7,1,2.3,1.7,1,0,2,1.2,3.3,0,0,0,0,0,1,3.4,18.1,0,NA,NA,NA
TC,8,1,TA,10,2,3.3,0.7,1,0,1,0,3,0,0,0,0,0,1,5.6,30.1,1,0.8,1.6,2.4
TC,8,2,TA,9,2,3.4,7.3,1,1,1,0,3.4,1,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,3,TA,21,2,3,0.8,1,0,1,0,0.8,0,0,1,0,0,1,4.2,17,1,0.2,0.3,0.5
TC,8,4,TA,21,1,3.9,2.4,1,0,2,1.3,4.8,0,0,0,0,0,1,4.1,51.1,1,0.2,1.8,2
TC,8,5,TA,13,1,3.4,7,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,6,TA,5,1,3.1,2.1,1,0,2,1.8,4.8,0,0,0,0,0,1,4.3,29.6,1,0.5,1.5,2
TC,8,7,TA,1,1,3,3.1,1,0,2,5.5,3.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,8,TA,11,1,4,2.4,1,0,1,1.6,3.5,0,0,0,0,0,1,4.6,37.1,0,NA,NA,NA
TC,8,9,TA,5,2,4.4,2.3,1,0,2,1.8,5.2,0,0,0,0,0,1,9,14.5,0,NA,NA,NA
TC,8,10,TA,8,1,4,1.5,1,0,NA,1,3.2,0,0,0,0,0,1,5.6,61.1,0,NA,NA,NA
TC,8,1,WS,10,2,1.8,0,1,0,2,2.8,2.3,0,0,0,0,0,1,6.1,27.3,1,3.8,7.9,11.7
TC,8,2,WS,9,2,1.7,1.2,1,0,1,4.1,2.6,0,0,1,0,0,1,5,25.4,1,3.1,4.5,7.6
TC,8,3,WS,21,2,1.8,1.5,1,0,1,2.7,2.2,0,0,0,0,0,1,6.1,32,1,3.1,7.3,10.4
TC,8,4,WS,21,2,2.5,1.7,1,0,2,2.8,3,0,0,0,0,0,1,7.8,61.1,1,10.4,17.6,28
TC,8,5,WS,13,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,8,6,WS,5,2,1.4,2.5,1,0,2,3.7,3.7,0,0,0,0,0,1,6.1,47.1,1,3.9,10.6,14.5
TC,8,7,WS,1,2,2.2,4,1,0,2,2.2,4.8,0,0,0,0,0,1,8,42.2,1,4.9,14.4,19.3
TC,8,8,WS,11,1,1.8,1.6,1,0,1,1.6,3,0,0,0,0,0,1,4.7,13.5,0,NA,NA,NA
TC,8,9,WS,5,2,1.5,1.8,1,0,2,1.8,2.9,0,0,0,0,0,1,7.9,35.5,0,NA,NA,NA
TC,8,10,WS,8,2,1.6,2.6,1,0,2,1.8,1.6,0,0,0,0,0,1,4.2,39.6,0,NA,NA,NA
TC,8,11,WS,13,2,1.7,0,1,0,1,1.5,2.1,0,0,0,0,0,1,4.8,27.4,0,NA,NA,NA
TC,8,12,WS,0,2,1.8,2.6,1,0,2,1,3.8,0,0,0,0,0,1,9.2,52.3,0,NA,NA,NA
TC,8,13,WS,4,2,1.7,3.8,1,0,2,1.6,2.7,0,0,0,0,0,1,4,30.5,0,NA,NA,NA
TC,8,14,WS,7,2,1.7,2.6,1,0,2,1.8,3.5,0,0,0,0,0,1,4,24,0,NA,NA,NA
TC,10,1,BS,4,2,1.9,1.6,1,0,2,1.4,2.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,2,BS,3,1,1.6,2.6,1,0,1,0.8,3.7,0,0,0,0,0,1,2.3,17.5,1,0.3,1.1,1.4
TC,10,3,BS,5,1,1.3,1.6,1,0,2,2,2.1,0,0,0,0,0,1,3.6,29.5,1,1.1,2.4,3.5
TC,10,4,BS,1,2,2,1.8,1,0,1,0.4,3.4,0,0,0,0,0,1,4,17.1,1,0.2,1,1.2
TC,10,5,BS,7,2,1.2,1.3,1,0,2,1.5,2.5,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,6,BS,5,0,1.8,1.2,1,0,2,2.5,2,0,0,0,0,0,1,4.3,34.6,1,1.2,2.9,4.1
TC,10,7,BS,6,2,1.6,1.2,1,0,2,2.1,2.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,8,BS,3,2,1.5,2,1,0,2,0.5,2.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,9,BS,0,2,2,1.7,1,0,2,3,3.5,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,10,BS,0,2,1.5,1.4,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,11,BS,6,2,1.6,1.2,1,0,2,1,2.1,0,0,0,0,0,1,2.9,23.5,0,NA,NA,NA
TC,10,12,BS,2,2,1.6,1.4,1,0,2,1,3.5,0,0,0,0,0,1,4.4,42,0,NA,NA,NA
TC,10,13,BS,19,2,1.3,1.4,1,0,2,1.5,2.8,0,0,0,0,0,1,3.5,38.5,0,NA,NA,NA
TC,10,14,BS,10,1,1.6,1.1,1,0,2,1.3,2.9,0,0,0,0,0,1,2.2,13.2,0,NA,NA,NA
TC,10,1,LP,4,2,1.8,1.9,1,0,2,0.6,2.3,0,0,0,0,0,1,2.7,15.5,1,0.1,0.5,0.6
TC,10,2,LP,3,1,2.3,3.5,1,0,1,0.4,2.5,1,0,1,0,0,0,NA,NA,0,NA,NA,NA
TC,10,3,LP,5,1,2.5,3.5,1,0,2,4.4,3.5,0,0,0,0,0,1,4.4,21.2,1,0.9,1.9,2.8
TC,10,4,LP,1,2,1.7,1.8,1,0,1,0.5,2.1,1,0,0,0,0,1,2,9.7,1,0,0.2,0.2
TC,10,5,LP,7,2,3,6.3,1,0,1,9,4.3,1,0,0,0,0,1,5.8,40.9,1,3,6.9,9.9
TC,10,6,LP,5,1,1.5,1.5,1,0,2,2,5.6,0,0,0,0,0,1,8.5,40.2,1,7.3,16.9,24.2
TC,10,7,LP,6,1,2.4,2,1,0,2,2,3.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,8,LP,3,2,1.8,1.3,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,9,LP,0,1,2.8,4.9,1,0,2,4,3.3,0,0,0,0,0,1,6.9,29.2,0,NA,NA,NA
TC,10,10,LP,0,1,1.6,1.1,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,11,LP,6,2,2.9,3.6,1,0,2,4,3.1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,12,LP,2,1,NA,NA,NA,0,1,0.9,2.2,0,0,0,0,0,1,3.1,24.1,0,NA,NA,NA
TC,10,13,LP,19,1,1.8,3.1,1,0,2,3.5,3.9,0,0,0,0,0,1,6.4,47.4,0,NA,NA,NA
TC,10,14,LP,10,1,1.8,1.9,1,0,1,1,2.3,1,0,1,0,0,1,2,13,0,NA,NA,NA
TC,10,1,TA,4,2,NA,NA,NA,0,2,1.8,5.5,0,0,0,0,0,1,7.1,58.9,1,3.1,9.1,12.2
TC,10,2,TA,3,1,1.4,7.2,1,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,3,TA,5,2,3.7,3.2,1,0,2,1.5,5.6,0,0,0,0,0,1,8.2,49,1,2.7,7.3,10
TC,10,4,TA,1,2,1.6,10.2,1,1,0,NA,NA,0,0,0,0,0,1,3.7,11.6,1,0.4,0.5,0.9
TC,10,5,TA,7,2,3.1,2.7,1,0,2,0.5,4.2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,6,TA,5,1,4,0.8,1,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,7,TA,6,2,4.3,1.2,1,0,2,1.2,4.8,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,8,TA,3,2,3.2,0.5,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,9,TA,0,2,4.5,3.7,1,0,2,3.5,7.7,0,0,0,0,0,1,8.2,56,0,NA,NA,NA
TC,10,10,TA,0,2,3.5,6.5,1,1,2,0,2.8,1,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,1,WS,4,1,2,1.5,1,0,2,1.4,2.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,2,WS,3,2,1.3,2.6,1,0,0,NA,NA,0,0,0,0,0,1,2.1,9.4,1,0,0.1,0.1
TC,10,3,WS,5,2,1.8,2.7,1,0,2,4.5,4.1,0,0,0,0,0,1,7.8,36,1,4.9,14,18.9
TC,10,4,WS,1,1,2.3,1.3,1,0,0,NA,NA,0,0,0,0,0,1,2.2,11.6,1,0.2,0.6,0.8
TC,10,5,WS,7,2,2,2.2,1,0,2,3,4.7,0,0,0,0,0,1,6.6,32.6,1,1.9,6.8,8.7
TC,10,6,WS,5,1,1.9,1.4,1,0,2,3,2.8,0,0,0,0,0,1,5,36.6,1,1.7,5.4,7.1
TC,10,7,WS,6,2,1.4,1.7,1,0,2,2,3.6,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,8,WS,3,2,1.7,1.6,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,9,WS,0,2,1.8,4.7,1,0,2,8,4.9,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,10,WS,0,1,1.6,1.8,1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,11,WS,6,1,1.8,1.7,1,0,2,1,2.2,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,12,WS,2,2,1.5,2.2,1,0,1,2,2.9,0,0,0,0,0,1,5,21.6,0,NA,NA,NA
TC,10,13,WS,19,2,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,10,14,WS,10,2,NA,NA,NA,0,2,1,3.1,0,0,0,0,0,1,4,24,0,NA,NA,NA
TC,13,1,BS,27,0,2.4,1.5,1,0,2,1.5,2.1,0,0,0,0,0,1,3.2,30.5,1,0.3,1.7,2
TC,13,2,BS,26,0,2,1.9,1,0,NA,3,3.1,0,0,0,0,0,1,4.5,33.6,1,1.7,4.6,6.3
TC,13,3,BS,22,0,2.3,3.5,1,0,2,1.5,3.5,0,0,0,0,0,1,5,35.5,1,2.3,6.5,8.8
TC,13,4,BS,20,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA
TC,13,5,BS,15,2,1.5,1.6,1,0,1,1,3.4,0,0,0,0,0,1,4,17,1,0.8,2.4,3.2
